station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,station_Via Bolzano,elevation,day,cos_week_day,sin_week_day,cos_hour,sin_hour,temperature,precipitation,O3_1,O3_2,O3_3,O3_diff_1,O3_diff_2,PM10_1,NO2_1,power_area_50_1,power_area_50_2,target
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.7071067811865476,0.7071067811865475,3.725,0.0,4.0,3.0,4.0,1.0,0.0,28.0,22.0,20.137410712958857,20.588752515687894,8.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,3.925,0.0,8.0,4.0,3.0,4.0,5.0,25.0,21.0,19.99344979109002,20.137410712958857,10.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.25881904510252074,0.9659258262890683,4.074999999999999,0.0,10.0,8.0,4.0,2.0,6.0,25.0,20.0,19.82461132601808,19.99344979109002,10.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,6.123233995736766e-17,1.0,4.125,0.0,10.0,10.0,8.0,0.0,2.0,23.0,20.0,18.69615136262297,19.82461132601808,15.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,0.9659258262890683,4.375,0.05,15.0,10.0,10.0,5.0,5.0,20.0,18.0,20.67031369722723,18.69615136262297,10.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.4999999999999998,0.8660254037844388,4.375,0.15,10.0,15.0,10.0,-5.0,0.0,21.0,28.0,21.6973986040605,20.67031369722723,8.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.7071067811865475,0.7071067811865476,4.075,0.15,8.0,10.0,15.0,-2.0,-7.0,34.0,29.0,24.053257021304056,21.6973986040605,8.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.8660254037844387,0.49999999999999994,4.25,0.05,8.0,8.0,10.0,0.0,-2.0,31.0,31.0,24.08323213382117,24.053257021304056,10.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.9659258262890682,0.258819045102521,4.55,0.0,10.0,8.0,8.0,2.0,2.0,33.0,31.0,24.317794046362053,24.08323213382117,16.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-1.0,1.2246467991473532e-16,5.5,0.0,16.0,10.0,8.0,6.0,8.0,33.0,27.0,22.455603431535653,24.317794046362053,31.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.9659258262890683,-0.2588190451025208,6.95,0.05,31.0,16.0,10.0,15.0,21.0,15.0,16.0,21.38897841047074,22.455603431535653,33.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.8660254037844388,-0.4999999999999998,7.15,0.05,33.0,31.0,16.0,2.0,17.0,15.0,18.0,19.772797205408096,21.38897841047074,31.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.7071067811865479,-0.7071067811865471,7.25,0.0,31.0,33.0,31.0,-2.0,0.0,16.0,19.0,22.520225556167304,19.772797205408096,25.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.5000000000000004,-0.8660254037844384,7.05,0.0,25.0,31.0,33.0,-6.0,-8.0,16.0,25.0,22.38279434902624,22.520225556167304,17.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,-0.9659258262890683,6.825,0.0,17.0,25.0,31.0,-8.0,-14.0,17.0,28.0,20.945607705719794,22.38279434902624,17.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,-1.8369701987210297e-16,-1.0,6.6,0.0,17.0,17.0,25.0,0.0,-8.0,15.0,29.0,23.296719441389392,20.945607705719794,11.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.2588190451025203,-0.9659258262890684,6.1,0.0,11.0,17.0,17.0,-6.0,-6.0,17.0,36.0,25.490567856153447,23.296719441389392,3.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.5,-0.8660254037844386,4.824999999999999,0.0,3.0,11.0,17.0,-8.0,-14.0,25.0,42.0,26.504098123385265,25.490567856153447,3.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.7071067811865475,-0.7071067811865477,4.175,0.0,3.0,3.0,11.0,0.0,-8.0,26.0,42.0,27.36676592581054,26.504098123385265,3.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.8660254037844384,-0.5000000000000004,3.0,0.0,3.0,3.0,3.0,0.0,0.0,26.0,38.0,27.778186898429585,27.36676592581054,2.0
1,0,0,0,0,0,0,410,59,0.6234898018587334,-0.7818314824680299,0.9659258262890681,-0.2588190451025215,2.5,0.0,2.0,3.0,3.0,-1.0,-1.0,28.0,37.0,26.55443841200197,27.778186898429585,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.9659258262890683,0.25881904510252074,2.075,0.0,2.0,2.0,3.0,0.0,-1.0,27.0,34.0,24.776611184956742,26.55443841200197,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.8660254037844387,0.49999999999999994,1.4,0.0,2.0,2.0,2.0,0.0,0.0,28.0,29.0,21.115403820496688,24.776611184956742,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.7071067811865476,0.7071067811865475,1.15,0.0,2.0,2.0,2.0,0.0,0.0,27.0,28.0,17.58821650532688,21.115403820496688,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.5000000000000001,0.8660254037844386,1.325,0.0,2.0,2.0,2.0,0.0,0.0,24.0,23.0,15.636357088351096,17.58821650532688,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.25881904510252074,0.9659258262890683,1.4,0.0,2.0,2.0,2.0,0.0,0.0,20.0,22.0,15.860282638576392,15.636357088351096,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,6.123233995736766e-17,1.0,0.65,0.0,2.0,2.0,2.0,0.0,0.0,17.0,21.0,16.249205108635834,15.860282638576392,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.25881904510252063,0.9659258262890683,0.0999999999999999,0.0,2.0,2.0,2.0,0.0,0.0,15.0,24.0,18.926433026064405,16.249205108635834,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.4999999999999998,0.8660254037844388,-0.425,0.0,2.0,2.0,2.0,0.0,0.0,14.0,25.0,22.59879020366312,18.926433026064405,2.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.7071067811865475,0.7071067811865476,-0.5,0.0,2.0,2.0,2.0,0.0,0.0,16.0,30.0,25.595160794365103,22.59879020366312,4.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.8660254037844387,0.49999999999999994,-0.7,0.0,4.0,2.0,2.0,2.0,2.0,26.0,35.0,28.47623036584794,25.595160794365103,5.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.9659258262890682,0.258819045102521,-0.5,0.0,5.0,4.0,2.0,1.0,3.0,28.0,43.0,31.896619241114507,28.47623036584794,6.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-1.0,1.2246467991473532e-16,1.025,0.0,6.0,5.0,4.0,1.0,2.0,25.0,43.0,32.19410021162109,31.896619241114507,11.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.9659258262890683,-0.2588190451025208,3.45,0.0,11.0,6.0,5.0,5.0,6.0,20.0,38.0,27.34569764079809,32.19410021162109,23.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.8660254037844388,-0.4999999999999998,4.8,0.0,23.0,11.0,6.0,12.0,17.0,15.0,32.0,21.022834725490327,27.34569764079809,30.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.7071067811865479,-0.7071067811865471,6.225,0.0,30.0,23.0,11.0,7.0,19.0,13.0,28.0,23.409592631969726,21.022834725490327,26.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.5000000000000004,-0.8660254037844384,6.475,0.0,26.0,30.0,23.0,-4.0,3.0,14.0,38.0,28.749106292628767,23.409592631969726,18.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-0.25881904510252063,-0.9659258262890683,5.725,0.0,18.0,26.0,30.0,-8.0,-12.0,16.0,47.0,29.22099585747607,28.749106292628767,8.0
1,0,0,0,0,0,0,410,60,1.0,0.0,-1.8369701987210297e-16,-1.0,4.475,0.0,8.0,18.0,26.0,-10.0,-18.0,17.0,60.0,31.43034340902072,29.22099585747607,5.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.2588190451025203,-0.9659258262890684,2.875,0.0,5.0,8.0,18.0,-3.0,-13.0,26.0,54.0,33.90646519583511,31.43034340902072,5.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.5,-0.8660254037844386,1.525,0.0,5.0,5.0,8.0,0.0,-3.0,41.0,57.0,30.609906867179003,33.90646519583511,5.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.7071067811865475,-0.7071067811865477,0.575,0.0,5.0,5.0,5.0,0.0,0.0,44.0,51.0,30.65891058035266,30.609906867179003,5.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.8660254037844384,-0.5000000000000004,-0.2,0.0,5.0,5.0,5.0,0.0,0.0,39.0,44.0,29.151730105149497,30.65891058035266,3.0
1,0,0,0,0,0,0,410,60,1.0,0.0,0.9659258262890681,-0.2588190451025215,-0.375,0.0,3.0,5.0,5.0,-2.0,-2.0,35.0,40.0,27.519567747314923,29.151730105149497,3.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.9659258262890683,0.25881904510252074,-0.9,0.0,3.0,3.0,5.0,0.0,-2.0,31.0,39.0,25.12255489447693,27.519567747314923,2.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.8660254037844387,0.49999999999999994,-1.525,0.0,2.0,3.0,3.0,-1.0,-1.0,30.0,30.0,21.256543259829336,25.12255489447693,3.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.7071067811865476,0.7071067811865475,-1.975,0.0,3.0,2.0,3.0,1.0,0.0,32.0,31.0,18.813698003101237,21.256543259829336,3.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.5000000000000001,0.8660254037844386,-2.05,0.0,3.0,3.0,2.0,0.0,1.0,23.0,27.0,20.551785802002826,18.813698003101237,3.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.25881904510252074,0.9659258262890683,-2.4,0.0,3.0,3.0,3.0,0.0,0.0,21.0,25.0,18.560904440533182,20.551785802002826,2.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,6.123233995736766e-17,1.0,-2.65,0.0,2.0,3.0,3.0,-1.0,-1.0,20.0,25.0,19.293753930085856,18.560904440533182,3.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.25881904510252063,0.9659258262890683,-2.95,0.0,3.0,2.0,3.0,1.0,0.0,17.0,27.0,20.490015872558864,19.293753930085856,3.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.4999999999999998,0.8660254037844388,-3.025,0.0,3.0,3.0,2.0,0.0,1.0,18.0,30.0,23.723349702343285,20.490015872558864,2.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.7071067811865475,0.7071067811865476,-2.95,0.0,2.0,3.0,3.0,-1.0,-1.0,18.0,36.0,29.46836737204859,23.723349702343285,3.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.8660254037844387,0.49999999999999994,-3.15,0.0,3.0,2.0,3.0,1.0,0.0,21.0,47.0,29.651607878261714,29.46836737204859,5.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.9659258262890682,0.258819045102521,-2.125,0.0,5.0,3.0,2.0,2.0,3.0,24.0,50.0,31.46693561910781,29.651607878261714,9.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-1.0,1.2246467991473532e-16,0.275,0.0,9.0,5.0,3.0,4.0,6.0,23.0,43.0,31.19789431026461,31.46693561910781,19.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.9659258262890683,-0.2588190451025208,1.65,0.0,19.0,9.0,5.0,10.0,14.0,18.0,38.0,25.943607478303974,31.19789431026461,29.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.8660254037844388,-0.4999999999999998,2.575,0.0,29.0,19.0,9.0,10.0,20.0,13.0,30.0,25.119282422103574,25.943607478303974,38.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.7071067811865479,-0.7071067811865471,3.55,0.0,38.0,29.0,19.0,9.0,19.0,13.0,23.0,24.710564609327434,25.119282422103574,28.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.5000000000000004,-0.8660254037844384,4.75,0.0,28.0,38.0,29.0,-10.0,-1.0,16.0,37.0,25.310613431361297,24.710564609327434,13.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-0.25881904510252063,-0.9659258262890683,2.8,0.0,13.0,28.0,38.0,-15.0,-25.0,44.0,64.0,26.049011489106142,25.310613431361297,9.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,-1.8369701987210297e-16,-1.0,0.75,0.0,9.0,13.0,28.0,-4.0,-19.0,19.0,62.0,28.69696152045184,26.049011489106142,4.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.2588190451025203,-0.9659258262890684,-0.0499999999999999,0.0,4.0,9.0,13.0,-5.0,-9.0,29.0,67.0,28.33252063125633,28.69696152045184,4.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.5,-0.8660254037844386,-0.95,0.0,4.0,4.0,9.0,0.0,-5.0,32.0,59.0,28.607413893443365,28.33252063125633,6.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.7071067811865475,-0.7071067811865477,-1.525,0.0,6.0,4.0,4.0,2.0,2.0,50.0,49.0,27.877814369536765,28.607413893443365,5.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.8660254037844384,-0.5000000000000004,-2.1500000000000004,0.0,5.0,6.0,4.0,-1.0,1.0,52.0,46.0,24.75984473357775,27.877814369536765,4.0
1,0,0,0,0,0,0,410,61,0.6234898018587336,0.7818314824680297,0.9659258262890681,-0.2588190451025215,-2.375,0.0,4.0,5.0,6.0,-1.0,-2.0,39.0,43.0,22.7811121914212,24.75984473357775,4.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.8660254037844387,0.49999999999999994,11.7,0.0,62.0,55.0,57.0,7.0,5.0,25.0,3.0,0.0341247672253258,0.0472532588454376,62.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.7071067811865476,0.7071067811865475,11.775,0.0,62.0,62.0,55.0,0.0,7.0,25.0,3.0,0.0317271880819366,0.0341247672253258,69.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,11.7,0.0,69.0,62.0,62.0,7.0,7.0,20.0,2.0,0.0297951582867784,0.0317271880819366,78.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.25881904510252074,0.9659258262890683,11.6,0.0,78.0,69.0,62.0,9.0,16.0,11.0,2.0,0.029504189944134,0.0297951582867784,70.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,6.123233995736766e-17,1.0,11.525,0.0,70.0,78.0,69.0,-8.0,1.0,2.0,5.0,0.031296554934823,0.029504189944134,71.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,0.9659258262890683,11.475,0.0,71.0,70.0,78.0,1.0,-7.0,1.0,4.0,0.0326932029795158,0.031296554934823,73.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.4999999999999998,0.8660254037844388,11.875,0.0,73.0,71.0,70.0,2.0,3.0,1.0,4.0,0.0351489757914338,0.0326932029795158,62.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.7071067811865475,0.7071067811865476,12.725,0.15,62.0,73.0,71.0,-11.0,-9.0,2.0,6.0,0.0379888268156424,0.0351489757914338,63.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.8660254037844387,0.49999999999999994,13.25,0.25,63.0,62.0,73.0,1.0,-10.0,3.0,5.0,0.0410148975791433,0.0379888268156424,65.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.9659258262890682,0.258819045102521,13.525,0.25,65.0,63.0,62.0,2.0,3.0,2.0,4.0,0.0426326815642458,0.0410148975791433,67.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-1.0,1.2246467991473532e-16,13.9,0.4,67.0,65.0,63.0,2.0,4.0,2.0,3.0,0.0373719743947858,0.0426326815642458,67.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.9659258262890683,-0.2588190451025208,14.075,0.5499999999999999,67.0,67.0,65.0,0.0,2.0,2.0,3.0,0.0442155493482309,0.0373719743947858,69.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.8660254037844388,-0.4999999999999998,14.375,0.0,69.0,67.0,67.0,2.0,2.0,2.0,3.0,0.0386871508379888,0.0442155493482309,69.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.7071067811865479,-0.7071067811865471,15.025,0.0,69.0,69.0,67.0,0.0,2.0,1.0,3.0,0.0369529795158286,0.0386871508379888,69.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.5000000000000004,-0.8660254037844384,15.35,0.0,69.0,69.0,69.0,0.0,0.0,1.0,3.0,0.0410730912476722,0.0369529795158286,70.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,-0.9659258262890683,15.575,0.05,70.0,69.0,69.0,1.0,1.0,2.0,4.0,0.039955772811918,0.0410730912476722,69.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,-1.8369701987210297e-16,-1.0,15.3,0.0,69.0,70.0,69.0,-1.0,0.0,2.0,6.0,0.0438198328677839,0.039955772811918,69.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.2588190451025203,-0.9659258262890684,15.175,0.0,69.0,69.0,70.0,0.0,-1.0,2.0,5.0,0.0575186224394785,0.0438198328677839,67.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.5,-0.8660254037844386,15.4,0.0,67.0,69.0,69.0,-2.0,-2.0,2.0,4.0,0.0630353826815642,0.0575186224394785,66.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.7071067811865475,-0.7071067811865477,14.575,0.0,66.0,67.0,69.0,-1.0,-3.0,1.0,3.0,0.0610800744878957,0.0630353826815642,66.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.8660254037844384,-0.5000000000000004,13.875,0.0,66.0,66.0,67.0,0.0,-1.0,1.0,3.0,0.0591364054934823,0.0610800744878957,72.0
0,1,0,0,0,0,0,252,3,0.6234898018587334,-0.7818314824680299,0.9659258262890681,-0.2588190451025215,13.7,0.0,72.0,66.0,66.0,6.0,6.0,1.0,2.0,0.0525139674115456,0.0591364054934823,82.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.9659258262890683,0.25881904510252074,13.125,0.0,82.0,72.0,66.0,10.0,16.0,1.0,1.0,0.0432611731843575,0.0525139674115456,87.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.8660254037844387,0.49999999999999994,11.85,0.0,87.0,82.0,72.0,5.0,15.0,1.0,1.0,0.0317970204841713,0.0432611731843575,88.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.7071067811865476,0.7071067811865475,11.45,0.0,88.0,87.0,82.0,1.0,6.0,1.0,1.0,0.0295856610800744,0.0317970204841713,88.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.5000000000000001,0.8660254037844386,10.8,0.0,88.0,88.0,87.0,0.0,1.0,1.0,1.0,0.0286662011173184,0.0295856610800744,85.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.25881904510252074,0.9659258262890683,10.95,0.0,85.0,88.0,88.0,-3.0,-3.0,1.0,1.0,0.0286080074487895,0.0286662011173184,77.0
0,1,0,0,0,0,0,252,4,1.0,0.0,6.123233995736766e-17,1.0,10.775,0.0,77.0,85.0,88.0,-8.0,-11.0,1.0,2.0,0.0302025139664804,0.0286080074487895,73.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.25881904510252063,0.9659258262890683,10.45,0.0,73.0,77.0,85.0,-4.0,-12.0,1.0,2.0,0.0326233705772811,0.0302025139664804,73.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.4999999999999998,0.8660254037844388,10.45,0.0,73.0,73.0,77.0,0.0,-4.0,1.0,2.0,0.0428421773743016,0.0326233705772811,74.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.7071067811865475,0.7071067811865476,10.475,0.0,74.0,73.0,73.0,1.0,1.0,1.0,2.0,0.0439478584729981,0.0428421773743016,74.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.8660254037844387,0.49999999999999994,10.4,0.0,74.0,74.0,73.0,0.0,1.0,2.0,2.0,0.0426094036312849,0.0439478584729981,73.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.9659258262890682,0.258819045102521,10.775,0.0,73.0,74.0,74.0,-1.0,-1.0,2.0,2.0,0.0354864990689013,0.0426094036312849,72.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-1.0,1.2246467991473532e-16,11.275,0.0,72.0,73.0,74.0,-1.0,-2.0,2.0,2.0,0.0331587523277467,0.0354864990689013,73.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.9659258262890683,-0.2588190451025208,11.55,0.0,73.0,72.0,73.0,1.0,0.0,4.0,2.0,0.036266294227188,0.0331587523277467,71.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.8660254037844388,-0.4999999999999998,11.45,0.0,71.0,73.0,72.0,-2.0,-1.0,5.0,3.0,0.0375581936685288,0.036266294227188,76.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.7071067811865479,-0.7071067811865471,10.575,0.0,76.0,71.0,73.0,5.0,3.0,5.0,2.0,0.0444599627560521,0.0375581936685288,74.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.5000000000000004,-0.8660254037844384,9.125,0.0,74.0,76.0,71.0,-2.0,3.0,4.0,2.0,0.0436103347299813,0.0444599627560521,72.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-0.25881904510252063,-0.9659258262890683,9.175,0.0,72.0,74.0,76.0,-2.0,-4.0,4.0,4.0,0.0443901308193668,0.0436103347299813,68.0
0,1,0,0,0,0,0,252,4,1.0,0.0,-1.8369701987210297e-16,-1.0,9.225,0.0,68.0,72.0,74.0,-4.0,-6.0,2.0,6.0,0.0487546545623836,0.0443901308193668,65.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.2588190451025203,-0.9659258262890684,9.25,0.05,65.0,68.0,72.0,-3.0,-7.0,4.0,7.0,0.0596834255121042,0.0487546545623836,67.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.5,-0.8660254037844386,9.65,0.3,67.0,65.0,68.0,2.0,-1.0,7.0,5.0,0.067586125698324,0.0596834255121042,73.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.7071067811865475,-0.7071067811865477,9.8,0.1,73.0,67.0,65.0,6.0,8.0,2.0,3.0,0.0670391052141527,0.067586125698324,72.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.8660254037844384,-0.5000000000000004,9.6,0.2,72.0,73.0,67.0,-1.0,5.0,1.0,3.0,0.0625581941340782,0.0670391052141527,68.0
0,1,0,0,0,0,0,252,4,1.0,0.0,0.9659258262890681,-0.2588190451025215,9.675,0.05,68.0,72.0,73.0,-4.0,-5.0,1.0,3.0,0.0565526061452514,0.0625581941340782,63.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,0.9659258262890683,0.25881904510252074,10.075,0.0,63.0,68.0,72.0,-5.0,-9.0,1.0,3.0,0.0450768161080074,0.0565526061452514,60.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,0.8660254037844387,0.49999999999999994,10.725,0.05,60.0,63.0,68.0,-3.0,-8.0,1.0,3.0,0.0327513966480446,0.0450768161080074,64.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,0.7071067811865476,0.7071067811865475,10.65,0.05,64.0,60.0,63.0,4.0,1.0,2.0,3.0,0.0306913407821229,0.0327513966480446,65.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,0.5000000000000001,0.8660254037844386,10.9,0.0,65.0,64.0,60.0,1.0,5.0,2.0,2.0,0.0293994413407821,0.0306913407821229,65.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,0.25881904510252074,0.9659258262890683,11.1,0.0,65.0,65.0,64.0,0.0,1.0,1.0,2.0,0.0292830540037244,0.0293994413407821,63.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,6.123233995736766e-17,1.0,11.075,0.0,63.0,65.0,65.0,-2.0,-2.0,1.0,2.0,0.0306913407821229,0.0292830540037244,63.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-0.25881904510252063,0.9659258262890683,11.0,0.0,63.0,63.0,65.0,0.0,-2.0,1.0,2.0,0.0338221601489757,0.0306913407821229,66.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-0.4999999999999998,0.8660254037844388,10.375,0.0,66.0,63.0,63.0,3.0,3.0,1.0,2.0,0.0416666666666666,0.0338221601489757,66.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-0.7071067811865475,0.7071067811865476,10.925,0.0,66.0,66.0,63.0,0.0,3.0,1.0,2.0,0.0423417132216014,0.0416666666666666,61.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-0.8660254037844387,0.49999999999999994,10.775,0.0,61.0,66.0,66.0,-5.0,-5.0,1.0,2.0,0.0362895716945996,0.0423417132216014,55.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-0.9659258262890682,0.258819045102521,12.3,0.0,55.0,61.0,66.0,-6.0,-11.0,1.0,2.0,0.0253724394785847,0.0362895716945996,50.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-1.0,1.2246467991473532e-16,13.725,0.0,50.0,55.0,61.0,-5.0,-11.0,1.0,3.0,0.0165619180633147,0.0253724394785847,45.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-0.9659258262890683,-0.2588190451025208,15.15,0.0,45.0,50.0,55.0,-5.0,-10.0,1.0,4.0,0.0131052141527001,0.0165619180633147,50.0
0,1,0,0,0,0,0,252,5,0.6234898018587336,0.7818314824680297,-0.8660254037844388,-0.4999999999999998,16.3,0.0,50.0,45.0,50.0,5.0,0.0,1.0,4.0,0.0097648975791433,0.0131052141527001,60.0
